Area Code,Area,Item Code,Item,Year,YearF,Area harvested,Yield,Production,Seed
5,American Samoa,399,Eggplants (aubergines),1989,M,,,,
5,American Samoa,399,Eggplants (aubergines),1990,M,,,,
5,American Samoa,399,Eggplants (aubergines),1991,M,,,,
5,American Samoa,399,Eggplants (aubergines),1992,M,,,,
5,American Samoa,399,Eggplants (aubergines),1993,M,,,,
5,American Samoa,399,Eggplants (aubergines),1994,M,,,,
5,American Samoa,399,Eggplants (aubergines),1995,M,,,,
5,American Samoa,399,Eggplants (aubergines),1996,M,,,,
5,American Samoa,399,Eggplants (aubergines),1997,M,,,,
5,American Samoa,399,Eggplants (aubergines),1998,,13.0,75385.0,98.0,
5,American Samoa,399,Eggplants (aubergines),1999,F,15.0,70000.0,105.0,
5,American Samoa,399,Eggplants (aubergines),2000,F,20.0,60000.0,120.0,
5,American Samoa,399,Eggplants (aubergines),2001,F,25.0,56000.0,140.0,
5,American Samoa,399,Eggplants (aubergines),2002,F,30.0,50000.0,150.0,
5,American Samoa,399,Eggplants (aubergines),2003,,39.0,44359.0,173.0,
5,American Samoa,399,Eggplants (aubergines),2004,F,35.0,45714.0,160.0,
5,American Samoa,399,Eggplants (aubergines),2005,Im,33.0,47419.0,156.0,
5,American Samoa,399,Eggplants (aubergines),2006,Im,33.0,47371.0,155.0,
5,American Samoa,399,Eggplants (aubergines),2007,Im,32.0,48060.0,154.0,
5,American Samoa,399,Eggplants (aubergines),2008,Im,32.0,47545.0,154.0,
5,American Samoa,399,Eggplants (aubergines),2009,Im,32.0,47533.0,154.0,
5,American Samoa,399,Eggplants (aubergines),2010,Im,32.0,47521.0,153.0,
5,American Samoa,399,Eggplants (aubergines),2011,Im,32.0,47507.0,153.0,
5,American Samoa,399,Eggplants (aubergines),2012,F,33.0,45455.0,150.0,
5,American Samoa,399,Eggplants (aubergines),2013,Im,32.0,48107.0,153.0,
5,American Samoa,399,Eggplants (aubergines),2014,Im,31.0,48604.0,152.0,
5,American Samoa,512,"Fruit, citrus nes",1961,F,,,70.0,
5,American Samoa,512,"Fruit, citrus nes",1962,F,,,70.0,
5,American Samoa,512,"Fruit, citrus nes",1963,,,,74.0,
5,American Samoa,512,"Fruit, citrus nes",1964,,,,90.0,
5,American Samoa,512,"Fruit, citrus nes",1965,F,,,82.0,
5,American Samoa,512,"Fruit, citrus nes",1966,F,,,75.0,
5,American Samoa,512,"Fruit, citrus nes",1967,F,,,67.0,
5,American Samoa,512,"Fruit, citrus nes",1968,F,,,60.0,
5,American Samoa,512,"Fruit, citrus nes",1969,,,,52.0,
5,American Samoa,512,"Fruit, citrus nes",1970,F,,,52.0,
5,American Samoa,512,"Fruit, citrus nes",1971,F,,,50.0,
5,American Samoa,512,"Fruit, citrus nes",1972,F,,,50.0,
5,American Samoa,512,"Fruit, citrus nes",1973,F,,,45.0,
5,American Samoa,512,"Fruit, citrus nes",1974,F,,,40.0,
5,American Samoa,512,"Fruit, citrus nes",1975,F,,,35.0,
5,American Samoa,512,"Fruit, citrus nes",1976,F,,,30.0,
5,American Samoa,512,"Fruit, citrus nes",1977,F,,,30.0,
5,American Samoa,512,"Fruit, citrus nes",1978,F,,,25.0,
5,American Samoa,512,"Fruit, citrus nes",1979,,,,22.0,
5,American Samoa,512,"Fruit, citrus nes",1980,,,,22.0,
5,American Samoa,512,"Fruit, citrus nes",1981,F,,,23.0,
5,American Samoa,512,"Fruit, citrus nes",1982,F,,,24.0,
5,American Samoa,512,"Fruit, citrus nes",1983,F,,,25.0,
5,American Samoa,512,"Fruit, citrus nes",1984,F,,,27.0,
5,American Samoa,512,"Fruit, citrus nes",1985,F,,,29.0,
5,American Samoa,512,"Fruit, citrus nes",1986,F,,,30.0,
5,American Samoa,512,"Fruit, citrus nes",1987,F,,,32.0,
5,American Samoa,512,"Fruit, citrus nes",1988,F,,,34.0,
5,American Samoa,512,"Fruit, citrus nes",1989,,,,36.0,
5,American Samoa,512,"Fruit, citrus nes",1990,F,,,20.0,
5,American Samoa,512,"Fruit, citrus nes",1991,F,,,25.0,
5,American Samoa,512,"Fruit, citrus nes",1992,F,,,20.0,
5,American Samoa,512,"Fruit, citrus nes",1993,F,,,25.0,
5,American Samoa,512,"Fruit, citrus nes",1994,Im,,,24.0,
5,American Samoa,512,"Fruit, citrus nes",1995,Im,,,25.0,
5,American Samoa,512,"Fruit, citrus nes",1996,Im,,,25.0,
5,American Samoa,512,"Fruit, citrus nes",1997,Im,,,25.0,
5,American Samoa,512,"Fruit, citrus nes",1998,Im,,,26.0,
5,American Samoa,512,"Fruit, citrus nes",1999,Im,,,26.0,
5,American Samoa,512,"Fruit, citrus nes",2000,Im,,,26.0,
5,American Samoa,512,"Fruit, citrus nes",2001,Im,,,27.0,
5,American Samoa,512,"Fruit, citrus nes",2002,Im,,,27.0,
5,American Samoa,512,"Fruit, citrus nes",2003,Im,,,27.0,
5,American Samoa,512,"Fruit, citrus nes",2004,Im,,,27.0,
5,American Samoa,512,"Fruit, citrus nes",2005,Im,,,28.0,
5,American Samoa,512,"Fruit, citrus nes",2006,Im,,,28.0,
5,American Samoa,512,"Fruit, citrus nes",2007,F,,,30.0,
5,American Samoa,512,"Fruit, citrus nes",2008,Im,,,28.0,
5,American Samoa,512,"Fruit, citrus nes",2009,Im,,,28.0,
5,American Samoa,512,"Fruit, citrus nes",2010,Im,,,28.0,
5,American Samoa,512,"Fruit, citrus nes",2011,Im,,,28.0,
5,American Samoa,512,"Fruit, citrus nes",2012,Im,,,29.0,
5,American Samoa,512,"Fruit, citrus nes",2013,Im,,,29.0,
5,American Samoa,512,"Fruit, citrus nes",2014,Im,,,29.0,
5,American Samoa,619,"Fruit, fresh nes",1961,M,,,680.0,
5,American Samoa,619,"Fruit, fresh nes",1962,M,,,700.0,
5,American Samoa,619,"Fruit, fresh nes",1963,M,,,750.0,
5,American Samoa,619,"Fruit, fresh nes",1964,M,,,750.0,
5,American Samoa,619,"Fruit, fresh nes",1965,M,,,900.0,
5,American Samoa,619,"Fruit, fresh nes",1966,M,,,1050.0,
5,American Samoa,619,"Fruit, fresh nes",1967,M,,,1200.0,
5,American Samoa,619,"Fruit, fresh nes",1968,M,,,1350.0,
5,American Samoa,619,"Fruit, fresh nes",1969,M,,,1500.0,
5,American Samoa,619,"Fruit, fresh nes",1970,M,,,1400.0,
5,American Samoa,619,"Fruit, fresh nes",1971,M,,,1300.0,
5,American Samoa,619,"Fruit, fresh nes",1972,M,,,1200.0,
5,American Samoa,619,"Fruit, fresh nes",1973,M,,,1100.0,
5,American Samoa,619,"Fruit, fresh nes",1974,M,,,1000.0,
5,American Samoa,619,"Fruit, fresh nes",1975,M,,,1000.0,
5,American Samoa,619,"Fruit, fresh nes",1976,M,,,800.0,
5,American Samoa,619,"Fruit, fresh nes",1977,M,,,750.0,
5,American Samoa,619,"Fruit, fresh nes",1978,M,,,700.0,
5,American Samoa,619,"Fruit, fresh nes",1979,M,,,650.0,
5,American Samoa,619,"Fruit, fresh nes",1980,M,,,600.0,
5,American Samoa,619,"Fruit, fresh nes",1981,M,,,600.0,
5,American Samoa,619,"Fruit, fresh nes",1982,M,,,500.0,
5,American Samoa,619,"Fruit, fresh nes",1983,M,,,400.0,
5,American Samoa,619,"Fruit, fresh nes",1984,M,,,400.0,
5,American Samoa,619,"Fruit, fresh nes",1985,F,80.0,50000.0,400.0,
5,American Samoa,619,"Fruit, fresh nes",1986,F,80.0,50000.0,400.0,
5,American Samoa,619,"Fruit, fresh nes",1987,F,80.0,50000.0,400.0,
5,American Samoa,619,"Fruit, fresh nes",1988,F,80.0,50000.0,400.0,
5,American Samoa,619,"Fruit, fresh nes",1989,F,80.0,50000.0,400.0,
5,American Samoa,619,"Fruit, fresh nes",1990,Im,80.0,51625.0,413.0,
5,American Samoa,619,"Fruit, fresh nes",1991,Im,80.0,49875.0,399.0,
5,American Samoa,619,"Fruit, fresh nes",1992,Im,80.0,55750.0,446.0,
5,American Samoa,619,"Fruit, fresh nes",1993,Im,80.0,54875.0,439.0,
5,American Samoa,619,"Fruit, fresh nes",1994,F,80.0,56875.0,455.0,
5,American Samoa,619,"Fruit, fresh nes",1995,F,80.0,54125.0,433.0,
5,American Samoa,619,"Fruit, fresh nes",1996,Im,80.0,57875.0,463.0,
5,American Samoa,619,"Fruit, fresh nes",1997,Im,80.0,58875.0,471.0,
5,American Samoa,619,"Fruit, fresh nes",1998,Im,80.0,59875.0,479.0,
5,American Samoa,619,"Fruit, fresh nes",1999,Im,80.0,62375.0,499.0,
5,American Samoa,619,"Fruit, fresh nes",2000,Im,80.0,66875.0,535.0,
5,American Samoa,619,"Fruit, fresh nes",2001,Im,80.0,70625.0,565.0,
5,American Samoa,619,"Fruit, fresh nes",2002,Im,80.0,72750.0,582.0,
5,American Samoa,619,"Fruit, fresh nes",2003,M,,,,
5,American Samoa,619,"Fruit, fresh nes",2004,M,,,,
5,American Samoa,619,"Fruit, fresh nes",2005,M,,,,
5,American Samoa,619,"Fruit, fresh nes",2006,M,,,,
5,American Samoa,619,"Fruit, fresh nes",2007,M,,,,
5,American Samoa,619,"Fruit, fresh nes",2008,M,,,,
5,American Samoa,619,"Fruit, fresh nes",2009,M,,,,
5,American Samoa,619,"Fruit, fresh nes",2010,M,,,,
5,American Samoa,619,"Fruit, fresh nes",2011,M,,,,
5,American Samoa,619,"Fruit, fresh nes",2012,M,,,,
5,American Samoa,619,"Fruit, fresh nes",2013,M,,,,
5,American Samoa,619,"Fruit, fresh nes",2014,M,,,,
5,American Samoa,446,"Maize, green",1961,F,2.0,20000.0,4.0,
5,American Samoa,446,"Maize, green",1962,F,2.0,20000.0,4.0,
5,American Samoa,446,"Maize, green",1963,F,2.0,20000.0,4.0,
5,American Samoa,446,"Maize, green",1964,F,2.0,20000.0,4.0,
5,American Samoa,446,"Maize, green",1965,F,2.0,20000.0,4.0,
5,American Samoa,446,"Maize, green",1966,F,2.0,25000.0,5.0,
5,American Samoa,446,"Maize, green",1967,F,2.0,25000.0,5.0,
5,American Samoa,446,"Maize, green",1968,F,2.0,25000.0,5.0,
5,American Samoa,446,"Maize, green",1969,F,2.0,25000.0,5.0,
5,American Samoa,446,"Maize, green",1970,F,2.0,25000.0,5.0,
5,American Samoa,446,"Maize, green",1971,F,3.0,20000.0,6.0,
5,American Samoa,446,"Maize, green",1972,F,3.0,23333.0,7.0,
5,American Samoa,446,"Maize, green",1973,F,3.0,23333.0,7.0,
5,American Samoa,446,"Maize, green",1974,F,3.0,23333.0,7.0,
5,American Samoa,446,"Maize, green",1975,F,3.0,20000.0,6.0,
5,American Samoa,446,"Maize, green",1976,F,3.0,23333.0,7.0,
5,American Samoa,446,"Maize, green",1977,F,3.0,20000.0,6.0,
5,American Samoa,446,"Maize, green",1978,F,3.0,16667.0,5.0,
5,American Samoa,446,"Maize, green",1979,F,3.0,20000.0,6.0,
5,American Samoa,446,"Maize, green",1980,F,3.0,23333.0,7.0,
5,American Samoa,446,"Maize, green",1981,F,3.0,26667.0,8.0,
5,American Samoa,446,"Maize, green",1982,F,3.0,30000.0,9.0,
5,American Samoa,446,"Maize, green",1983,F,3.0,33333.0,10.0,
5,American Samoa,446,"Maize, green",1984,F,3.0,36667.0,11.0,
5,American Samoa,446,"Maize, green",1985,F,3.0,40000.0,12.0,
5,American Samoa,446,"Maize, green",1986,F,3.0,43333.0,13.0,
5,American Samoa,446,"Maize, green",1987,F,3.0,46667.0,14.0,
5,American Samoa,446,"Maize, green",1988,F,3.0,50000.0,15.0,
5,American Samoa,446,"Maize, green",1989,F,3.0,10000.0,3.0,
5,American Samoa,446,"Maize, green",1990,F,3.0,56667.0,17.0,
5,American Samoa,446,"Maize, green",1991,F,3.0,60000.0,18.0,
5,American Samoa,446,"Maize, green",1992,F,3.0,63333.0,19.0,
5,American Samoa,446,"Maize, green",1993,F,3.0,66667.0,20.0,
5,American Samoa,446,"Maize, green",1994,Im,3.0,68872.0,23.0,
5,American Samoa,446,"Maize, green",1995,Im,4.0,68144.0,25.0,
5,American Samoa,446,"Maize, green",1996,Im,4.0,64058.0,28.0,
5,American Samoa,446,"Maize, green",1997,F,5.0,60000.0,30.0,
5,American Samoa,446,"Maize, green",1998,,2.0,160000.0,32.0,
5,American Samoa,446,"Maize, green",1999,F,6.0,60000.0,36.0,
5,American Samoa,446,"Maize, green",2000,F,6.0,66653.0,40.0,
5,American Samoa,446,"Maize, green",2001,F,6.0,70444.0,42.0,
5,American Samoa,446,"Maize, green",2002,Im,6.0,70553.0,40.0,
5,American Samoa,446,"Maize, green",2003,,6.0,63333.0,38.0,
5,American Samoa,446,"Maize, green",2004,F,6.0,60000.0,36.0,
5,American Samoa,446,"Maize, green",2005,F,6.0,66758.0,40.0,
5,American Samoa,446,"Maize, green",2006,F,6.0,66503.0,40.0,
5,American Samoa,446,"Maize, green",2007,F,6.0,60000.0,36.0,
5,American Samoa,446,"Maize, green",2008,Im,5.0,65998.0,36.0,
5,American Samoa,446,"Maize, green",2009,Im,5.0,65709.0,36.0,
5,American Samoa,446,"Maize, green",2010,Im,5.0,65421.0,36.0,
5,American Samoa,446,"Maize, green",2011,Im,5.0,65129.0,35.0,
5,American Samoa,446,"Maize, green",2012,F,6.0,56667.0,34.0,
5,American Samoa,446,"Maize, green",2013,Im,6.0,64584.0,37.0,
5,American Samoa,446,"Maize, green",2014,Im,6.0,64869.0,38.0,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1961,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1962,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1963,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1964,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1965,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1966,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1967,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1968,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1969,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1970,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1971,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1972,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1973,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1974,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1975,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1976,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1977,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1978,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1979,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1980,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1981,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1982,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1983,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1984,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1985,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1986,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1987,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1988,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1989,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1990,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1991,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1992,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1993,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1994,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1995,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1996,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1997,M,,,,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1998,,1.0,40000.0,4.0,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",1999,F,2.0,50000.0,10.0,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",2000,F,3.0,60000.0,18.0,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",2001,F,5.0,60000.0,30.0,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",2002,Im,7.0,62189.0,46.0,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",2003,,9.0,70000.0,63.0,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",2004,F,10.0,60000.0,60.0,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",2005,Im,9.0,65280.0,62.0,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",2006,F,10.0,66282.0,66.0,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",2007,F,10.0,67282.0,67.0,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",2008,Im,9.0,68210.0,64.0,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",2009,Im,9.0,69112.0,60.0,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",2010,Im,8.0,70001.0,57.0,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",2011,Im,8.0,70883.0,53.0,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",2012,F,6.0,75000.0,45.0,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",2013,Im,7.0,72172.0,47.0,
5,American Samoa,568,"Melons, other (inc.cantaloupes)",2014,Im,7.0,73952.0,50.0,
5,American Samoa,402,"Onions, shallots, green",1961,M,,,,
5,American Samoa,402,"Onions, shallots, green",1962,M,,,,
5,American Samoa,402,"Onions, shallots, green",1963,M,,,,
5,American Samoa,402,"Onions, shallots, green",1964,M,,,,
5,American Samoa,402,"Onions, shallots, green",1965,M,,,,
5,American Samoa,402,"Onions, shallots, green",1966,M,,,,
5,American Samoa,402,"Onions, shallots, green",1967,M,,,,
5,American Samoa,402,"Onions, shallots, green",1968,M,,,,
5,American Samoa,402,"Onions, shallots, green",1969,M,,,,
5,American Samoa,402,"Onions, shallots, green",1970,M,,,,
5,American Samoa,402,"Onions, shallots, green",1971,M,,,,
5,American Samoa,402,"Onions, shallots, green",1972,M,,,,
5,American Samoa,402,"Onions, shallots, green",1973,M,,,,
5,American Samoa,402,"Onions, shallots, green",1974,M,,,,
5,American Samoa,402,"Onions, shallots, green",1975,M,,,,
5,American Samoa,402,"Onions, shallots, green",1976,M,,,,
5,American Samoa,402,"Onions, shallots, green",1977,M,,,,
5,American Samoa,402,"Onions, shallots, green",1978,M,,,,
5,American Samoa,402,"Onions, shallots, green",1979,M,,,,
5,American Samoa,402,"Onions, shallots, green",1980,M,,,,
5,American Samoa,402,"Onions, shallots, green",1981,M,,,,
5,American Samoa,402,"Onions, shallots, green",1982,M,,,,
5,American Samoa,402,"Onions, shallots, green",1983,M,,,,
5,American Samoa,402,"Onions, shallots, green",1984,M,,,,
5,American Samoa,402,"Onions, shallots, green",1985,M,,,,
5,American Samoa,402,"Onions, shallots, green",1986,M,,,,
5,American Samoa,402,"Onions, shallots, green",1987,M,,,,
5,American Samoa,402,"Onions, shallots, green",1988,M,,,,
5,American Samoa,402,"Onions, shallots, green",1989,M,,,,
5,American Samoa,402,"Onions, shallots, green",1990,M,,,,
5,American Samoa,402,"Onions, shallots, green",1991,M,,,,
5,American Samoa,402,"Onions, shallots, green",1992,M,,,,
5,American Samoa,402,"Onions, shallots, green",1993,M,,,,
5,American Samoa,402,"Onions, shallots, green",1994,M,,,,
5,American Samoa,402,"Onions, shallots, green",1995,M,,,,
5,American Samoa,402,"Onions, shallots, green",1996,M,,,,
5,American Samoa,402,"Onions, shallots, green",1997,M,,,,
5,American Samoa,402,"Onions, shallots, green",1998,,4.0,20000.0,8.0,
5,American Samoa,402,"Onions, shallots, green",1999,F,5.0,20000.0,10.0,
5,American Samoa,402,"Onions, shallots, green",2000,F,5.0,21262.0,11.0,
5,American Samoa,402,"Onions, shallots, green",2001,F,5.0,21566.0,11.0,
5,American Samoa,402,"Onions, shallots, green",2002,Im,7.0,21744.0,16.0,
5,American Samoa,402,"Onions, shallots, green",2003,,8.0,26250.0,21.0,
5,American Samoa,402,"Onions, shallots, green",2004,F,10.0,20000.0,20.0,
5,American Samoa,402,"Onions, shallots, green",2005,F,10.0,20871.0,21.0,
5,American Samoa,402,"Onions, shallots, green",2006,F,10.0,20679.0,21.0,
5,American Samoa,402,"Onions, shallots, green",2007,F,10.0,20000.0,20.0,
5,American Samoa,402,"Onions, shallots, green",2008,Im,10.0,20402.0,20.0,
5,American Samoa,402,"Onions, shallots, green",2009,Im,10.0,20245.0,20.0,
5,American Samoa,402,"Onions, shallots, green",2010,Im,10.0,20091.0,20.0,
5,American Samoa,402,"Onions, shallots, green",2011,F,10.0,19934.0,20.0,
5,American Samoa,402,"Onions, shallots, green",2012,F,11.0,18182.0,20.0,
5,American Samoa,402,"Onions, shallots, green",2013,Im,10.0,19527.0,20.0,
5,American Samoa,402,"Onions, shallots, green",2014,Im,10.0,19726.0,21.0,
5,American Samoa,574,Pineapples,1961,,,,199.0,
5,American Samoa,574,Pineapples,1962,F,,,120.0,
5,American Samoa,574,Pineapples,1963,,,,61.0,
5,American Samoa,574,Pineapples,1964,,,,71.0,
5,American Samoa,574,Pineapples,1965,F,,,60.0,
5,American Samoa,574,Pineapples,1966,F,,,50.0,
5,American Samoa,574,Pineapples,1967,F,,,40.0,
5,American Samoa,574,Pineapples,1968,F,,,30.0,
5,American Samoa,574,Pineapples,1969,,,,20.0,
5,American Samoa,574,Pineapples,1970,F,,,30.0,
5,American Samoa,574,Pineapples,1971,F,,,40.0,
5,American Samoa,574,Pineapples,1972,F,,,50.0,
5,American Samoa,574,Pineapples,1973,F,,,60.0,
5,American Samoa,574,Pineapples,1974,F,,,70.0,
5,American Samoa,574,Pineapples,1975,,,,75.0,
5,American Samoa,574,Pineapples,1976,F,,,60.0,
5,American Samoa,574,Pineapples,1977,F,,,45.0,
5,American Samoa,574,Pineapples,1978,F,,,30.0,
5,American Samoa,574,Pineapples,1979,,,,20.0,
5,American Samoa,574,Pineapples,1980,F,,,20.0,
5,American Samoa,574,Pineapples,1981,F,,,20.0,
5,American Samoa,574,Pineapples,1982,F,,,20.0,
5,American Samoa,574,Pineapples,1983,F,,,20.0,
5,American Samoa,574,Pineapples,1984,F,,,20.0,
5,American Samoa,574,Pineapples,1985,F,,,20.0,
5,American Samoa,574,Pineapples,1986,F,,,20.0,
5,American Samoa,574,Pineapples,1987,F,,,20.0,
5,American Samoa,574,Pineapples,1988,F,,,20.0,
5,American Samoa,574,Pineapples,1989,F,,,20.0,
5,American Samoa,574,Pineapples,1990,,,,30.0,
5,American Samoa,574,Pineapples,1991,F,,,50.0,
5,American Samoa,574,Pineapples,1992,F,,,100.0,
5,American Samoa,574,Pineapples,1993,F,,,150.0,
5,American Samoa,574,Pineapples,1994,F,,,200.0,
5,American Samoa,574,Pineapples,1995,F,,,250.0,
5,American Samoa,574,Pineapples,1996,Im,,,277.0,
5,American Samoa,574,Pineapples,1997,F,,,300.0,
5,American Samoa,574,Pineapples,1998,,,,339.0,
5,American Samoa,574,Pineapples,1999,F,,,350.0,
5,American Samoa,574,Pineapples,2000,Im,,,359.0,
5,American Samoa,574,Pineapples,2001,Im,,,365.0,
5,American Samoa,574,Pineapples,2002,Im,,,371.0,
5,American Samoa,574,Pineapples,2003,,,,377.0,
5,American Samoa,574,Pineapples,2004,F,,,380.0,
5,American Samoa,574,Pineapples,2005,Im,,,382.0,
5,American Samoa,574,Pineapples,2006,Im,,,421.0,
5,American Samoa,574,Pineapples,2007,Im,,,433.0,
5,American Samoa,574,Pineapples,2008,Im,,,446.0,
5,American Samoa,574,Pineapples,2009,Im,,,458.0,
5,American Samoa,574,Pineapples,2010,Im,,,470.0,
5,American Samoa,574,Pineapples,2011,Im,,,483.0,
5,American Samoa,574,Pineapples,2012,Im,,,495.0,
5,American Samoa,574,Pineapples,2013,Im,,,507.0,
5,American Samoa,574,Pineapples,2014,Im,,,519.0,
5,American Samoa,156,Sugar cane,1961,F,30.0,3333.0,10.0,
5,American Samoa,156,Sugar cane,1962,*,28.0,3571.0,10.0,
5,American Samoa,156,Sugar cane,1963,*,28.0,3571.0,10.0,
5,American Samoa,156,Sugar cane,1964,F,28.0,4286.0,12.0,
